epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[555] Train acc: 0.8438, Constr acc: 0.8750, CE loss: 0.462, DL2 loss: 8.775
[570] Train acc: 0.6562, Constr acc: 0.8438, CE loss: 1.428, DL2 loss: 4.724
[585] Train acc: 0.8125, Constr acc: 0.6562, CE loss: 0.729, DL2 loss: 10.627
[600] Train acc: 0.6719, Constr acc: 0.8750, CE loss: 1.709, DL2 loss: 5.125
[615] Train acc: 0.5469, Constr acc: 0.5938, CE loss: 3.375, DL2 loss: 19.165
[630] Train acc: 0.4844, Constr acc: 0.8125, CE loss: 2.496, DL2 loss: 8.611
[645] Train acc: 0.6250, Constr acc: 0.8438, CE loss: 1.217, DL2 loss: 6.816
[660] Train acc: 0.6406, Constr acc: 0.7812, CE loss: 1.769, DL2 loss: 9.715
[675] Train acc: 0.6719, Constr acc: 0.8438, CE loss: 1.497, DL2 loss: 9.434
[690] Train acc: 0.6094, Constr acc: 0.8750, CE loss: 1.480, DL2 loss: 3.586
[705] Train acc: 0.4844, Constr acc: 0.7500, CE loss: 1.878, DL2 loss: 15.944
[720] Train acc: 0.3438, Constr acc: 0.5312, CE loss: 7.074, DL2 loss: 27.601
[735] Train acc: 0.5156, Constr acc: 0.7188, CE loss: 1.953, DL2 loss: 11.152
[750] Train acc: 0.4375, Constr acc: 0.7812, CE loss: 3.816, DL2 loss: 11.568
[765] Train acc: 0.4219, Constr acc: 0.6250, CE loss: 1.873, DL2 loss: 13.101
[780] Train acc: 0.4688, Constr acc: 0.7812, CE loss: 2.545, DL2 loss: 12.001
[795] Train acc: 0.3281, Constr acc: 0.5312, CE loss: 2.396, DL2 loss: 16.525
[810] Train acc: 0.2031, Constr acc: 0.4062, CE loss: 5.133, DL2 loss: 29.415
[825] Train acc: 0.2031, Constr acc: 0.3438, CE loss: 2.992, DL2 loss: 31.450
[840] Train acc: 0.2812, Constr acc: 0.1562, CE loss: 2.157, DL2 loss: 48.982
[855] Train acc: 0.1875, Constr acc: 0.3438, CE loss: 3.506, DL2 loss: 29.012
[870] Train acc: 0.2344, Constr acc: 0.2812, CE loss: 4.183, DL2 loss: 45.810
[885] Train acc: 0.1406, Constr acc: 0.1562, CE loss: 2.620, DL2 loss: 47.861
[900] Train acc: 0.2031, Constr acc: 0.3438, CE loss: 5.045, DL2 loss: 37.492
[915] Train acc: 0.1406, Constr acc: 0.0000, CE loss: 2.371, DL2 loss: 71.998
[930] Train acc: 0.1250, Constr acc: 0.0000, CE loss: 2.472, DL2 loss: 67.815
