epoch, neuron_units, loss, dl2_loss, top1, top5, dl2_p_acc, dl2_constraint_acc
[60] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.024, DL2 loss: 7.713
[75] Train acc: 1.0000, Constr acc: 0.9062, CE loss: 0.024, DL2 loss: 3.672
[90] Train acc: 0.9531, Constr acc: 0.8750, CE loss: 0.151, DL2 loss: 8.090
[105] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.038, DL2 loss: 7.576
[120] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.002, DL2 loss: 10.563
[135] Train acc: 0.9844, Constr acc: 0.8750, CE loss: 0.045, DL2 loss: 6.189
[150] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.029, DL2 loss: 8.385
[165] Train acc: 0.9844, Constr acc: 0.8125, CE loss: 0.029, DL2 loss: 13.196
[180] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.016, DL2 loss: 6.946
[195] Train acc: 0.9844, Constr acc: 0.7812, CE loss: 0.028, DL2 loss: 13.612
[210] Train acc: 0.9688, Constr acc: 0.8125, CE loss: 0.202, DL2 loss: 11.808
[225] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.062, DL2 loss: 5.443
[240] Train acc: 0.9844, Constr acc: 1.0000, CE loss: 0.036, DL2 loss: 0.000
[255] Train acc: 0.9844, Constr acc: 0.9375, CE loss: 0.042, DL2 loss: 3.499
[270] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.008, DL2 loss: 14.390
[285] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.033, DL2 loss: 5.605
[300] Train acc: 0.9688, Constr acc: 0.9062, CE loss: 0.072, DL2 loss: 5.500
[315] Train acc: 0.9688, Constr acc: 0.8750, CE loss: 0.063, DL2 loss: 7.179
[330] Train acc: 1.0000, Constr acc: 0.8125, CE loss: 0.033, DL2 loss: 8.543
[345] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.007, DL2 loss: 7.460
[360] Train acc: 1.0000, Constr acc: 0.8750, CE loss: 0.006, DL2 loss: 9.275
[375] Train acc: 1.0000, Constr acc: 0.8438, CE loss: 0.015, DL2 loss: 7.981
[390] Train acc: 0.9844, Constr acc: 0.9062, CE loss: 0.034, DL2 loss: 6.767
